logn, /results297, 2671, 4
nlogn, /results297, 3128, 1
logn, /results297, 2671, 5
nlogn, /results297, 3128, 2
logn, /results297, 2671, 6
nlogn, /results297, 3128, 3
logn, /results297, 2671, 2
nlogn, /results297, 3128, 3
logn, /results297, 2671, 4
nlogn, /results297, 3128, 4
logn, /results297, 2671, 7
nlogn, /results297, 3128, 5
logn, /results297, 2671, 1
nlogn, /results297, 3128, 4
logn, /results297, 2671, 7
nlogn, /results297, 3128, 5
logn, /results297, 2671, 7
nlogn, /results297, 3128, 2
logn, /results297, 2671, 2
nlogn, /results297, 3128, 5
logn, /results297, 2671, 5
nlogn, /results297, 3128, 6
logn, /results297, 2671, 7
nlogn, /results297, 3128, 6
logn, /results297, 2671, 7
nlogn, /results297, 3128, 7
logn, /results297, 2671, 5
nlogn, /results297, 3128, 8
logn, /results297, 2671, 4
nlogn, /results297, 3128, 4
logn, /results297, 2671, 6
nlogn, /results297, 3128, 3
logn, /results297, 2671, 7
nlogn, /results297, 3128, 6
logn, /results297, 2671, 3
nlogn, /results297, 3128, 7
logn, /results297, 2671, 8
nlogn, /results297, 3128, 7
logn, /results297, 2671, 3
nlogn, /results297, 3128, 9
logn, /results297, 2671, 3
nlogn, /results297, 3128, 5
logn, /results297, 2671, 7
nlogn, /results297, 3128, 6
logn, /results297, 2671, 7
nlogn, /results297, 3128, 5
logn, /results297, 2671, 7
nlogn, /results297, 3128, 3
logn, /results297, 2671, 5
nlogn, /results297, 3128, 7
logn, /results297, 2671, 7
nlogn, /results297, 3128, 4
logn, /results297, 2671, 5
nlogn, /results297, 3128, 8
logn, /results297, 2671, 6
nlogn, /results297, 3128, 10
logn, /results297, 2671, 6
nlogn, /results297, 3128, 5
logn, /results297, 2671, 6
nlogn, /results297, 3128, 8
logn, /results297, 2671, 5
nlogn, /results297, 3128, 9
logn, /results297, 2671, 5
nlogn, /results297, 3128, 11
logn, /results297, 2671, 5
nlogn, /results297, 3128, 12
logn, /results297, 2671, 4
nlogn, /results297, 3128, 10
logn, /results297, 2671, 8
nlogn, /results297, 3128, 11
logn, /results297, 2671, 9
nlogn, /results297, 3128, 6
logn, /results297, 2671, 5
nlogn, /results297, 3128, 11
logn, /results297, 2671, 8
nlogn, /results297, 3128, 10
logn, /results297, 2671, 9
nlogn, /results297, 3128, 8
logn, /results297, 2671, 7
nlogn, /results297, 3128, 7
logn, /results297, 2671, 3
nlogn, /results297, 3128, 12
logn, /results297, 2671, 7
nlogn, /results297, 3128, 6
logn, /results297, 2671, 8
nlogn, /results297, 3128, 6
logn, /results297, 2671, 8
nlogn, /results297, 3128, 5
logn, /results297, 2671, 8
